tweetText,hashtags,user,date,state,latitude,longitude,sentiment
Applications  Creative people habits https//t.co/HVaCPUcLgu #DeMonetisationDisaster  #WednesdayThoughts #thursdayvibes #USElectionResults2020  #FridayThoughts #SaturdayThoughts #SundayRoast #JoeBidenKamalaHarris2020 #USPresident  #TrendingNow #branding #OnePlus,,DR5CREATIVESEC1,Sun Nov 08 10:18:45 +0000 2020,XXXX,99999.99,99999.99, positive 
"It doesn't matter who will be the #POTUS but whether their relationship with #India are cordial or not, matters a lot !! #USElectionResults2020",,yogi3436,Sun Nov 08 10:18:47 +0000 2020,XXXX,99999.99,99999.99,neutral
Does this #USElection2020 remind you of #FrankUnderwood? Or have you not watched #houseofcards yet? Read this piece by @bforbaruah for #Lokmaanya &amp; CinemaAnd &amp;you will start binging it today! https//t.co/p2Q4D9aKEX  #houseofcards #netflixandchill @NetflixIndia @HouseofCards,,lokmaanya,Sun Nov 08 10:18:48 +0000 2020,XXXX,99999.99,99999.99,neutral
"Awesome thing is   People are attacking Modi for US election results, as if some close cousin of His lost it   #USElectionResults2020   ",,dahiyayogesh81,Sun Nov 08 10:18:55 +0000 2020,XXXX,99999.99,99999.99,negative
It doesn't seem equal. I think it is being manipulated. How MNS was incapable is entirely different from DT loosing.  #USPresident #USElectionResults2020,,mjaqeel,Sun Nov 08 10:18:58 +0000 2020,XXXX,99999.99,99999.99,negative
We never got that many visits in such a short time. #Biden was the clue and giving quick personal information about him and one of our related and beloved destinations.   #JoeBiden #ByeByeTrump #USAelection2020 #PresidentBiden2020  https//t.co/Ay5ZpB9xem,,gimenezdg,Sun Nov 08 10:18:58 +0000 2020,XXXX,99999.99,99999.99, positive 
Tweet of the day #TweetOfTheDay,,irfan_khxn,Sun Nov 08 10:18:58 +0000 2020,XXXX,99999.99,99999.99,neutral
Carrie Lam Next U.S. president should not interfere in China's internal affairs #HongKong #USElectionResults2020 https//t.co/wEap9tHZEf,,MorningGBA,Sun Nov 08 10:18:59 +0000 2020,XXXX,99999.99,99999.99,neutral
Where is  lil pimp ?i hope he is Colombia  #USElectionResults2020,,hemjay1009,Sun Nov 08 10:19:03 +0000 2020,XXXX,99999.99,99999.99, positive 
Sleepy Joe It s morning in America! #usavalg #USElections2020,,Loentoft,Sun Nov 08 10:19:04 +0000 2020,XXXX,99999.99,99999.99,neutral
"Donald the Orange Man packed his trunk and said goodbye to the Whitehouse, off he we went with humpity, hump, Trump, Trump, Trump Donald J. Trump #TrumpCollapse #USElection2020 #TrumpOut #TrumpTantrum",,pazzer36,Sun Nov 08 10:19:06 +0000 2020,XXXX,99999.99,99999.99,neutral
Australia is a robust democracy and Scumo has tarnished our long history of respecting the democracy of our allies and other countries. To undermine the democratic process of a foreign power is serious breach of conduct and all involved should be held to account!!,,fatsmumma,Sun Nov 08 10:19:11 +0000 2020,XXXX,99999.99,99999.99, positive 
Joe Biden  in trump out  #USElection2020  What a painful Haha. #Modi #USElectionResults2020 @narendramodi https//t.co/TCUMD4jgOe,,osama8674,Sun Nov 08 10:19:16 +0000 2020,XXXX,99999.99,99999.99,neutral
"I have to compliment @Aiannucci on the season finale though. Quite the nail-biter, and the Four Seasons Total Landscaping scene was hilarious!   #USElectionResults2020",,keith_wilson,Sun Nov 08 10:19:16 +0000 2020,XXXX,99999.99,99999.99, positive 
#IRL  But it wasn't enough.  #USElection2020,,IRLANGMAID25,Sun Nov 08 10:19:20 +0000 2020,XXXX,99999.99,99999.99,neutral
Applications  Changing one direction leads everything's life   https//t.co/yEubAg4ZpG #DeMonetisationDisaster  #WednesdayThoughts #thursdayvibes #USElectionResults2020  #FridayThoughts #SaturdayThoughts #SundayRoast #JoeBidenKamalaHarris2020 #USPresident  #TrendingNow,,DR5CREATIVESEC1,Sun Nov 08 10:19:23 +0000 2020,XXXX,99999.99,99999.99,neutral
"@RatanSharda55 @RituRathaur @rsprasad @AmitShah The freeberals, pseudo sickulars and leftovers r talkng abt hope, liberation, equality, juctice for #USAelection2020 and Modi abusers in the name of everything under the sky blaaa blaaa are either quite or enjoying the brazen tyranny &amp; abuse of judicial process by #ClonedThackray",,raj_virgo,Sun Nov 08 10:19:26 +0000 2020,XXXX,99999.99,99999.99,negative
This man!  #USElectionResults2020,,itsDKhere,Sun Nov 08 10:19:28 +0000 2020,XXXX,99999.99,99999.99,neutral
Focus on unity as World Leaders congratulate Biden https//t.co/8HDav9wfNP #Biden #USElectionResults2020,,BaaghiTV,Sun Nov 08 10:19:33 +0000 2020,XXXX,99999.99,99999.99, positive 
"5 years ago, was in Myanmar, watching a rapturous crowd welcome the end of authoritarian military rule. But then bigotry prevailed, leaving a million #Rohingya refugees. Hope #MyanmarElections2020 &amp; #USElection2020 marks an end to rampaging politics of hate and rights abuses.",,mg2411,Sun Nov 08 10:19:33 +0000 2020,XXXX,99999.99,99999.99,negative
"  This lady's words turned out to be true, We will say the same line in 2024    #ByeByeTrump #Elections2020 #USElectionResults2020",,indian_armada,Sun Nov 08 10:19:34 +0000 2020,XXXX,99999.99,99999.99, positive 
The vibe that is saturating the majority of social media walls in my bubble.  #USElectionResults2020 @JoeBiden @KamalaHarris @DrBiden @DouglasEmhoff    https//t.co/ICyD3ZVgiU,,Adamstoffski,Sun Nov 08 10:19:37 +0000 2020,XXXX,99999.99,99999.99,neutral
Yesterday s celebrations. #USElectionResults2020,,lgrainger,Sun Nov 08 10:19:42 +0000 2020,XXXX,99999.99,99999.99,neutral
"While @rashtrapatibhvn keeps eyes on the #USElection2020, mockery of democracy not seen in #ArnabGoswami case in own country. His life is on stake.",,pktomar,Sun Nov 08 10:19:42 +0000 2020,XXXX,99999.99,99999.99,negative
"@_keshavagarwal_ Hon'ble @narendramodi ji had said,  ""Aab ki baar, Trump Sarkar!""  But his wish didn't come true this time in #USElections2020, nor will his wishes come true in the #BiharElections2020 either ! #Bengal is all set to make bjp face the worst poll rout in 2021 https//t.co/7wP1ZhyqCF",,SudipCares,Sun Nov 08 10:19:43 +0000 2020,XXXX,99999.99,99999.99, positive 
"America, only now have you taken the step to becoming great again.  #BidenHarris2020 #USElectionResults2020 #USPresident",,RaghavMutneja,Sun Nov 08 10:19:44 +0000 2020,XXXX,99999.99,99999.99, positive 
Best explanation of what just happened.  #football #USElection2020,,sane_eric,Sun Nov 08 10:19:49 +0000 2020,XXXX,99999.99,99999.99, positive 
 It s morning again in America.  #USElection2020 #BidenHarris2020 #MakeAmericaGreatAgain,,hkloepper,Sun Nov 08 10:19:49 +0000 2020,XXXX,99999.99,99999.99,neutral
I love your faith &amp; convictions. Good luck with that. #USElectionResults2020,,OgaGodwinEgwu,Sun Nov 08 10:19:53 +0000 2020,XXXX,99999.99,99999.99, positive 
What Trump Was Doing While Biden Was Declared Winner Will Shock You - https//t.co/H4VmS8YVEY  #USElectionResults2020  #USElection2020  #USElectionResults2020  #USElections,,gistongistng,Sun Nov 08 10:19:53 +0000 2020,XXXX,99999.99,99999.99, positive 
"Don Your Way column Good riddance Trump, you've only got yourself to blame #Trump #Biden #USElection2020 #USElection   https//t.co/THJOjuHSeA https//t.co/fsxtMmXxW1",,DarrenBurkeSYN,Sun Nov 08 10:19:58 +0000 2020,XXXX,99999.99,99999.99, positive 
#USElectionResults2020 rigged,,jacquelinerands,Sun Nov 08 10:20:01 +0000 2020,XXXX,99999.99,99999.99,negative
Will the newly elected president of the United States   bring some changes to Middle East? #USElectionResults2020,,NoorDarD1,Sun Nov 08 10:20:04 +0000 2020,XXXX,99999.99,99999.99, positive 
"It s amazing, the effect the American Presidential election has on the world, giving hope to the marginalised across the globe. #USElectionResults2020",,RanvirShorey,Sun Nov 08 10:20:05 +0000 2020,XXXX,99999.99,99999.99, positive 
Dedicated to uncle @realDonaldTrump https//t.co/UjGXMpWCjl  #USElectionResults2020,,imsumit,Sun Nov 08 10:20:10 +0000 2020,XXXX,99999.99,99999.99, positive 
Speak about bitter (+add racist) losers ... #USElections2020 https//t.co/iU64gFMtHo,,Jadolind,Sun Nov 08 10:20:10 +0000 2020,XXXX,99999.99,99999.99,negative
The funniest bit of the this election is to see how the loonies turn their back on @FoxNews    You reap what you sow.  #USPolitics #USPresidentialElections2020 #FoxNews,,intouchwithSHK,Sun Nov 08 10:20:19 +0000 2020,XXXX,99999.99,99999.99, positive 
Applications  How to Delete Particular Contact https//t.co/8aqPKRwoNZ #DeMonetisationDisaster  #WednesdayThoughts #thursdayvibes #USElectionResults2020  #FridayThoughts #SaturdayThoughts #SundayRoast #JoeBidenKamalaHarris2020 #USPresident  #TrendingNow #branding #OnePlus #Beach,,DR5CREATIVESEC1,Sun Nov 08 10:20:19 +0000 2020,XXXX,99999.99,99999.99,neutral
"They did not vote Joe Biden in, they voted Donald Trump out. Obama's glory was born of collective love, Biden's glory by collective hate.  I wanted Donald Trump to win and he collected huge amount of votes still. Regardless, all the best to US. #USElectionResults2020",,Naked_Sword110,Sun Nov 08 10:20:19 +0000 2020,XXXX,99999.99,99999.99, positive 
Do you want to make yourself such a widget?  It's very easy!  Try it - https//t.co/CwteCuzdm2  #VG2020 #Trump #Biden #USElections2020 #President #looser #Vote2020 https//t.co/EaTvJpDLKr,,Widgetkid_app,Sun Nov 08 10:20:21 +0000 2020,XXXX,99999.99,99999.99, positive 
just noticed they put @elonmusk as ironman. classy,,leeds11146853,Sun Nov 08 10:20:22 +0000 2020,XXXX,99999.99,99999.99, positive 
Politics loss is the Legal Professions gain... #Ridge #USElection2020,,Igmeister,Sun Nov 08 10:20:29 +0000 2020,XXXX,99999.99,99999.99, positive 
"Waking up to Kamala's and Joe's speech brings me tears of joy!  #BidenHarris2020 #TrumpOut #USElectionResults2020   Watch Biden Addressed Supporters, and the Nation https//t.co/3pkDAor6HJ via @nytvideo",,ElyseodaSilva,Sun Nov 08 10:20:30 +0000 2020,XXXX,99999.99,99999.99, positive 
"#USAelection2020. Let's give each other a chance, Biden tells Trump voters. This is the  Jazz music  whilst the values of freedom and liberty are about to be smashed by the iron hammer of #Marxism and enforced compliance with intolerance to opposing views https//t.co/p9SQ4Ru89c",,ChristianDoct,Sun Nov 08 10:20:35 +0000 2020,XXXX,99999.99,99999.99, positive 
"Despite Trump's threats, it doesn't look like he has much hope of torpedoing the Biden-Harris win in the #USElection2020 But here's what his team are trying (and what's behind those voter fraud claims) https//t.co/2BFWPKxnNC",,Sherryn_G,Sun Nov 08 10:20:38 +0000 2020,XXXX,99999.99,99999.99,negative
Thank you to the American people that went out to vote. Thank you for choosing peace and unity over hatred and lies. Thank you for restoring my faith in humanity. Proud and happy is an understatement as to how I m currently feeling. #PresidentBiden2020,,Laurindantonio,Sun Nov 08 10:20:47 +0000 2020,DC,99999.99,99999.99, positive 
Finally.. after 244 years.. USA entrusted a woman to lead the country. This is a win for everyone and will inspire the futures generations. #KamalaHarris #KamalaHarrisVP #USElectionResults2020  #Election2020  #ElectionResults2020,,Ain10692,Sun Nov 08 10:20:50 +0000 2020,XXXX,99999.99,99999.99, positive 
"Hon'ble @narendramodi ji had said,  ""Aab ki baar, Trump Sarkar!""  But his wish didn't come true this time in #USElections2020, nor will his wishes come true in #BiharElections2020 either! #Bengal is all set to make bjp face the worst poll rout in 2021! @BanglarGorboMB @tathagata2",,SudipCares,Sun Nov 08 10:20:50 +0000 2020,XXXX,99999.99,99999.99, positive 
Plenty of editorialising in the opening 20 minutes of this @Channel7 news US Election special.  #7NEWS #USElection2020,,PaulMitch08,Sun Nov 08 10:20:55 +0000 2020,XXXX,99999.99,99999.99, positive 
A place for everything and everything in its place...,,fred_mackintosh,Sun Nov 08 10:20:56 +0000 2020,XXXX,99999.99,99999.99,neutral
But Palestine https//t.co/Qur69PAzPV,,Orangeman1992,Sun Nov 08 10:20:57 +0000 2020,XXXX,99999.99,99999.99,neutral
All of them in varying degrees. Life is currently that proverbial rollercoaster. Ask me this time next week!! #newhome #morningtom,,DottyDoolittle,Sun Nov 08 10:21:02 +0000 2020,XXXX,99999.99,99999.99,neutral
Moin  Slept well? #USElectionResults2020   #harvest2020 #wineyards https//t.co/5mKCt7BInY,,StefanHeimlich,Sun Nov 08 10:21:02 +0000 2020,XXXX,99999.99,99999.99, positive 
"Exactly. What is the point of celebration??   @INCIndia And @BJP4India they both won't stop pulling legs.  https//t.co/J6unD9VTeg  Everyone should watch this report on Trump, Modi, Obama, and Baiden. Beautifully presented by @ThePrintIndia  Be patient and listen carefully.",,MayankDw007,Sun Nov 08 10:21:05 +0000 2020,XXXX,99999.99,99999.99, positive 
This person is amazing.   Go and follow this handle right away.,,Kissekahaaniyan,Sun Nov 08 10:21:13 +0000 2020,XXXX,99999.99,99999.99, positive 
Oh wow. It's like a revolution. This is magical. @JoeBiden #USElection2020,,_nlgse,Sun Nov 08 10:21:17 +0000 2020,XXXX,99999.99,99999.99, positive 
How are Karen s feeling today ? #USElection2020 #biden #trump,,notnek73,Sun Nov 08 10:21:19 +0000 2020,XXXX,99999.99,99999.99, positive 
Donald Trump - sulking on the golf course or trashing the White House? Also watching the campaigning dumpster fire of Clive Palmer. The Hacks talk all sorts of stuff but manage to steer clear of the virus - A Donut of a Podcast https//t.co/21qFAZD570 #auspol #USElection2020,,dwabriz,Sun Nov 08 10:21:20 +0000 2020,XXXX,99999.99,99999.99, positive 
"Meanwhile, in america....  #JoeBiden  #DonaldTrump  #Election2020  #USElectionResults2020 https//t.co/R9oT2dV9FU",,MohammedHiday,Sun Nov 08 10:21:22 +0000 2020,XXXX,99999.99,99999.99,negative
Exactly 7 years ago today I bumped into @realDonaldTrump at the 2013 Miss Universe pageant in Moscow. Exactly 7 years later he is a soon-to-be-ex President of the USA #DonaldTrump #USElection2020 #MissUniverse #moscow https//t.co/7gnsnwJdbN,,sallyann16,Sun Nov 08 10:21:28 +0000 2020,XXXX,99999.99,99999.99,negative
'Will miss chacha ki comedy' Virender Sehwag reacts as Trump loses to Biden #virendersehwag #BidenHarris2020  #TrumpOut #USElectionResults2020 #IPL2020   https//t.co/6qQTzHhQu1,,UiTV_Connect,Sun Nov 08 10:21:31 +0000 2020,XXXX,99999.99,99999.99,negative
"Hon'ble @narendramodi ji had said,  ""Aab ki baar, Trump Sarkar!""  But his wish didn't come true this time in #USElections2020, nor will his wishes come true in #BiharElections2020 either! #Bengal is all set to make bjp face the worst poll rout in 2021! @BanglarGorboMB @tathagata2 https//t.co/kJLGxeWNt7",,SudipCares,Sun Nov 08 10:21:36 +0000 2020,XXXX,99999.99,99999.99, positive 
The so called unbaised tatte k journalism newspaper showing that they get funding from... where? If this is unbaised journalism then what is wrong with wat godi media is doing like tum kro to patrakarita vo kre to galat? #ArnabGoswamiArrested #USElectionResults2020 https//t.co/r5HcaKMt3Y,,tharakjani69,Sun Nov 08 10:21:37 +0000 2020,XXXX,99999.99,99999.99,negative
"@JoeBiden ""Bringing people together"" @KamalaHarris ""Black Black Black"" #USElectionResults2020  In BLACK n WHITE  What of white women, who voted @DemocraticParty , DUMB BLONDES ?",,ja_bharath,Sun Nov 08 10:21:39 +0000 2020,XXXX,99999.99,99999.99,negative
"Truth be told, America has been a nation that's not been kind to women. It took them a century to add women as voters, and  few  many years to add women on the ballot.   #USElectionResults2020",,hiyer,Sun Nov 08 10:21:41 +0000 2020,XXXX,99999.99,99999.99,negative
"Truth be told, kamala didn't win the democratic nomination for pres. Had Joe Biden selected a male VP, today America  wouldn't have celebrated the breaking of a glass ceiling for women, for people of colour and for people of asian/indian american dissent.   #USElectionResults2020",,hiyer,Sun Nov 08 10:21:41 +0000 2020,XXXX,99999.99,99999.99, positive 
"Truth be told, America did elect Joe and Kamala. It was both their names on the ticket. But one has to recognise that america has a history of letting down women.   #USElectionResults2020",,hiyer,Sun Nov 08 10:21:42 +0000 2020,XXXX,99999.99,99999.99, positive 
"Women have been humiliated in their court rooms and senate houses from Sheila Jackson Lee to Christine Blasey Ford, america has been unkind.  #USElectionResults2020",,hiyer,Sun Nov 08 10:21:42 +0000 2020,XXXX,99999.99,99999.99,negative
Freemason Rockefeller Owned. Founded CFR &amp; Trilateral Commission and who knows what else.,,FreemasonWatchn,Sun Nov 08 10:21:44 +0000 2020,XXXX,99999.99,99999.99,neutral
"Truth be told, we are in a cusp of a revolution. Where the winds of the old times of misogyny and tyranny are now blowing in the direction  of equality, justice and freedom. Things are changing. But this is the begining. Just the begining.   #USElectionResults2020",,hiyer,Sun Nov 08 10:21:45 +0000 2020,XXXX,99999.99,99999.99, positive 
Nice,,DrPeterMWest,Sun Nov 08 10:21:50 +0000 2020,XXXX,99999.99,99999.99, positive 
Which country is Donald Trump planning to relocate to? #USElectionResults2020,,theteefactory,Sun Nov 08 10:21:56 +0000 2020,XXXX,99999.99,99999.99,neutral
Beautiful - from ireland,,madamjujujive,Sun Nov 08 10:21:57 +0000 2020,XXXX,99999.99,99999.99, positive 
Put on your big boy pants and go. The next door opening for you is a cell for. @realDonaldTrump #USAelection2020 #Election2020results #YoureFiredTrump,,eldamon,Sun Nov 08 10:21:58 +0000 2020,XXXX,99999.99,99999.99,neutral
"As much as I wish he posts every day, I can't wait for the day when India has its moment. Imagine what gems this guy will share then.",,Lxlb94,Sun Nov 08 10:22:03 +0000 2020,XXXX,99999.99,99999.99, positive 
united as one nation ,,mariluz_fermin,Sun Nov 08 10:22:04 +0000 2020,XXXX,99999.99,99999.99, positive 
Congrats to President @JoeBiden and VP @KamalaHarris for making a new vision of the #UnitedStatesofAmerica   #Usa2020 #USA #Vote2020 #USElections2020 #JoeBiden #KamalaHarris @AmbasciataUSA https//t.co/7Dfc8acNm4,,gianlucamelillo,Sun Nov 08 10:22:07 +0000 2020,XXXX,99999.99,99999.99, positive 
We will not let you forget these correct words dear @JoeBiden dear @KamalaHarris,,amedcj,Sun Nov 08 10:22:07 +0000 2020,XXXX,99999.99,99999.99, positive 
"@MahfudBechri @KamalaHarris In fact algerian agent, #WesternSahara #community hopes that the new #US admin will end the #SLAVERY of black ppl in #polisario guerrilla gulags #SouthAlgeria   . 45 yrs are enough! #BlackLivesMatter  https//t.co/UvJhKrNfPt   #SaharaOccidental  #USA #USElection #USElection2020",,CORCAS_AUTONOMY,Sun Nov 08 10:22:08 +0000 2020,XXXX,99999.99,99999.99,negative
"To all those Indians who are busy posting about #POTUS46 or US Elections, There was an election in Bihar too. #BiharExitPolls #BiharElections2020 #Bihar",,ThatIndianGuy13,Sun Nov 08 10:22:13 +0000 2020,XXXX,99999.99,99999.99,neutral
Good job USA. You finally got rid of the orange sociopathic dinosaur. Yay! #USElection2020,,Daniel_E_SA,Sun Nov 08 10:22:15 +0000 2020,XXXX,99999.99,99999.99, positive 
"2020 is the longest year for @realDonaldTrump , covid-19 pandemic, he got fired, he got evicted. This is not a joke. It's the longest year Trump will experience. #2020PresidentialElection #USElectionResults2020 https//t.co/NkFyqsVCnh",,MburuKaruki,Sun Nov 08 10:22:16 +0000 2020,XXXX,99999.99,99999.99,negative
"Remember folks, you can still bet on the #USElection2020 #Betfair",,shiningjack80,Sun Nov 08 10:22:18 +0000 2020,XXXX,99999.99,99999.99,neutral
  howlin man some cracking memes out there of him running out like he s next in the royal rumble  ,,KegD67,Sun Nov 08 10:22:18 +0000 2020,XXXX,99999.99,99999.99, positive 
For the morning after my analysis of why Biden's USA needs to reimagine itself as a major part (but not always leader) of a wider network of democracies https//t.co/uHop4BU8kS #TrumpOut #46thPresident #USElectionResults2020,,fromTGA,Sun Nov 08 10:22:22 +0000 2020,XXXX,99999.99,99999.99,neutral
"#USA, @JoeBiden is new #President of #States #congratulions from #Italy! #Usa2020 #USAelection2020 #Biden2020 #PresidentBiden2020  ",,EnzoSan69,Sun Nov 08 10:22:27 +0000 2020,XXXX,99999.99,99999.99,neutral
Watching the amazing scenes across America last night is like what we have seen at the end of a dictatorship. Not something I ever thought we would see in the US #TrumpMeltdown #BidenHarris2020  I have spent far too much time glued to @CNN so far this #lockdown2uk #USElection2020,,kerrylakey7,Sun Nov 08 10:22:28 +0000 2020,XXXX,99999.99,99999.99, positive 
When you wake up relived and refreshed on a Sunday morning because yow the orange man is leaving the White House #USAelection2020,,AmandaDuncan12,Sun Nov 08 10:22:31 +0000 2020,XXXX,99999.99,99999.99,neutral
"Spanish Socialist #JosepBorrell expressed his sympathy &amp; support to U.S. #Democrats, confronting 33,284,020 members of #Republican party who will launch lawsuits on Nov 9 with complains of #USElectionResults2020 fraud. One more undiplomatic #EU diplomacy faux pas. One too many.",,AnnaVanDensky,Sun Nov 08 10:22:38 +0000 2020,XXXX,99999.99,99999.99,negative
"I ve never seen this. Combine this passion with the wisdom and calm that comes with age, life, failure, and experience - that s the @JoeBiden America has today   #POTUS46 #Election2020",,redruby17,Sun Nov 08 10:22:42 +0000 2020,XXXX,99999.99,99999.99, positive 
Wow!!!   I am proud to be a woman and an indian. She makes us proud!  Respect. #KamalaHarris #KamalaHarrisVP #FirstFemaleVicePresident  #JoeBidenKamalaHarris2020 #USElectionResults2020,,the_infernogirl,Sun Nov 08 10:22:47 +0000 2020,XXXX,99999.99,99999.99, positive 
Palestinian President Mahmoud Abbas urges Biden to 'strengthen' Palestinian-US ties.  Live blog https//t.co/MsahmNQ2F4 #USElection2020 https//t.co/xK6hKg0jzE,,AJENews,Sun Nov 08 10:22:47 +0000 2020,XXXX,99999.99,99999.99, positive 
@realDonaldTrump  Take your loss with dignity &amp; show sone respect to the #PresidentElectBiden! It's over Donald.  #YOUREFIRED #BidenHarris2020 #PresidentBiden #JoeBiden #USElection2020 #JoeBidenKamalaHarris2020 https//t.co/JH8JSQKJQj,,KeenObz,Sun Nov 08 10:22:48 +0000 2020,XXXX,99999.99,99999.99, positive 
". President elect Joe Biden delivers Victory speech, Delaware, US    https//t.co/VlD2FMqo8R https//t.co/BshkO4stOV",,Bhilai,Sun Nov 08 10:22:49 +0000 2020,XXXX,99999.99,99999.99,neutral
Soz @JoeBiden but dis how I feel rn tbh. #DOTUS #USElectionResults2020 https//t.co/5z4nvPSTaK,,2021Dotus,Sun Nov 08 10:22:50 +0000 2020,XXXX,99999.99,99999.99,neutral
"""Rosa sat, so Ruby could walk, so Kamala could run."" - sums up the #USElectionResults2020 for me, https//t.co/eNdZru4eXc",,cjiqbal,Sun Nov 08 10:22:51 +0000 2020,XXXX,99999.99,99999.99,neutral
coal and gas............. not needed for electric power or manufacturing....  also not needed to pay off LNP politicians   let fossil fuel companies get rid of their own dying investments,,davidb98,Sun Nov 08 10:22:52 +0000 2020,XXXX,99999.99,99999.99, positive 
"On October 28th @JoeBiden issued in a second statement rightfully criticizing the Trump administration for doing too little to stop the war over Nagorno-#Karabakh. Now that you're president @JoeBiden, will you keep your word and act? #USElections2020 #uswahl2020 https//t.co/NxtOnkocFv",,HAYPRESS_news,Sun Nov 08 10:22:53 +0000 2020,XXXX,99999.99,99999.99,negative
"""The Trump Administration must tell #Azerbaijan that it will not tolerate its efforts to impose a military solution to this conflict."", @JoeBiden, October 13th, 2020. Now that you are president, will you act? #USElections2020 #uswahl2020  #Karabakh #Artsakh #Armenia",,HAYPRESS_news,Sun Nov 08 10:22:53 +0000 2020,XXXX,99999.99,99999.99,negative
How to explain the Electoral College using Fifa #USElection2020 https//t.co/H7GwRxEykS,,NickIEHone,Sun Nov 08 10:22:55 +0000 2020,XXXX,99999.99,99999.99,neutral
"@ManMundra The freeberals, pseudo sickulars and leftovers r talkng abt hope, liberation, equality, juctice for #USAelection2020 and Modi abusers in the name of everything under the sky blaaa blaaa are either quite or enjoying the brazen tyranny &amp; abuse of judicial process by #ClonedThackray",,raj_virgo,Sun Nov 08 10:22:59 +0000 2020,XXXX,99999.99,99999.99,negative
"In reality, the Democrats barely managed one win.  Republicans held the US Senate, have more representatives in Congress, and the Presidential election was nearly theirs.  #USElection2020",,rcosgrove,Sun Nov 08 10:23:08 +0000 2020,XXXX,99999.99,99999.99, positive 
"How shocking, if predictable, that #Trump pulls the entire country and its reputation into his vengeful psychodrama. #USElectionResults2020 #wato #r4today  Donald Trump refuses to concede defeat as recriminations begin https//t.co/zg4IFVmMnN",,RoslynByfield,Sun Nov 08 10:23:10 +0000 2020,XXXX,99999.99,99999.99,negative
I have many friends in USA &amp; mostly didn't vote Trump for saying India FILTY and not being clear about policy. he  also didn't handled #Covid19 properly.    @KamalaHarris more close to them and clear in her policy.   Lots of Indian voted for @KamalaHarris   #USAelection2020,,manoj_verma25,Sun Nov 08 10:23:15 +0000 2020,XXXX,99999.99,99999.99,negative
Love it. No time wasted!  ,,CarolineVoaden,Sun Nov 08 10:23:19 +0000 2020,XXXX,99999.99,99999.99,negative
And #Pakistan took 41 years to elect a woman prime Minister #Benazirbhutto   #USAelection2020,,AsadJan80,Sun Nov 08 10:23:21 +0000 2020,XXXX,99999.99,99999.99,neutral
I Will Unite America &amp;#8211; Biden - https//t.co/nI5fMgmJtI  #USA #USElection2020  #USElectionResults2020  #USPresidentialElections2020,,gistongistng,Sun Nov 08 10:23:26 +0000 2020,XXXX,99999.99,99999.99,neutral
I'm game,,eoingael,Sun Nov 08 10:23:28 +0000 2020,XXXX,99999.99,99999.99,neutral
"@Nigel_Farage never mind Nige, you could always try winning it back? #Brexit #BrexitReality #USElectionResults2020 #USElection #TrumpMeltdown #TrumpTantrum #BidenHarris2020 https//t.co/A4pY1UR3UC",,sonofjannerchy,Sun Nov 08 10:23:31 +0000 2020,XXXX,99999.99,99999.99, positive 
Joe biden was VP at a time when it rained drones and bombs all around us. So excuse me from not being optimistic  #USElectionResults2020 #JoeBiden,,DrKay894,Sun Nov 08 10:23:36 +0000 2020,XXXX,99999.99,99999.99,negative
If nobody is fighting over #USAelection2020 and  @JoeBiden is not handshaking @realDonaldTrump ; What's the rationale behind #BBIReport?,,SirGioko,Sun Nov 08 10:23:39 +0000 2020,XXXX,99999.99,99999.99,negative
Congratulations to all women and girls who are making progress even with huge challenges in their everyday life #USElection2020 @UN_Women @womenempowers,,AzlanBUTT14,Sun Nov 08 10:23:42 +0000 2020,XXXX,99999.99,99999.99, positive 
It s true! We are naturally aligned with truth&amp; goodness &amp; when it s celebrated&amp; wins over evil it does give a sense of relief &amp; promotes well being. Evil in the of fascism &amp; lies tears you apart &amp; harms your well-being. #USElectionResults2020 will heal a lot,,mannuprawn,Sun Nov 08 10:23:46 +0000 2020,XXXX,99999.99,99999.99, positive 
"@smitabarooah @NAN_DINI_ The freeberals, pseudo sickulars and leftovers r talkng abt hope, liberation, equality, juctice for #USAelection2020 and Modi abusers in the name of everything under the sky blaaa blaaa are either quite or enjoying the brazen tyranny &amp; abuse of judicial process by #ClonedThackray",,raj_virgo,Sun Nov 08 10:23:46 +0000 2020,XXXX,99999.99,99999.99,negative
"@realDonaldTrump  Take your loss with dignity &amp; show some respect to #PresidentElectBiden! It's over Donald, it's over.  #YOUREFIRED #BidenHarris2020 #PresidentBiden #JoeBiden #USElection2020 #usa #JoeBidenKamalaHarris2020",,KeenObz,Sun Nov 08 10:23:50 +0000 2020,XXXX,99999.99,99999.99, positive 
The Trumpets blew               An imagined wall fell.  #USAelection2020,,DoggerelDoo,Sun Nov 08 10:23:52 +0000 2020,XXXX,99999.99,99999.99,neutral
Open &amp; transparent systems are essential in preventing high level government corruption &amp; war crimes.  Not negotiable.  #USElection2020 #WikiLeaks #FreeAssangeNOW,,tatianaschild,Sun Nov 08 10:23:53 +0000 2020,XXXX,99999.99,99999.99,negative
The Economic Times of Biden,,A2_delhi,Sun Nov 08 10:23:58 +0000 2020,XXXX,99999.99,99999.99,neutral
"After US Election 2020 results, Kangana Ranaut says  Gajini  Joe Biden won t last more than a year. Read on  #USElection | #KanganaRanaut | #Bollywood | #USElectionResults2020 | #USPresident | #JoeBiden | #JoeBidenKamalaHarris2020 | #Election2020   https//t.co/CDAMKEGIkx",,Spotboye,Sun Nov 08 10:24:03 +0000 2020,XXXX,99999.99,99999.99, positive 
