tweetText,hashtags,user,date,state,latitude,longitude,sentiment
@USATODAY Celebrate the victory in style with End of an Error  Get your victory #tshirts from here https//t.co/9xpyWEYcNw  #JoeBidenKamalaHarris2020  #bidenharis2020 #BidenHarris2020 #BidenHarris #46thPresident #USAelection2020 #USElection2020 #BlueWave2020 #ByeByeTrump #KamalaHarrisVP https//t.co/XPEe6PZJd3,,agmkart,Mon Nov 09 07:49:20 +0000 2020,XXXX,99999.99,99999.99, positive 
A warning to all those cheering Joe Biden's win... he's no friend of Britain. #brexit #Biden  #USElection2020  #HongKong  https//t.co/1U1fVBfaKa,,Andrew_Seadog,Mon Nov 09 07:49:31 +0000 2020,XXXX,99999.99,99999.99, positive 
NATO terrorists must be banned #FreeAssange #USElection2020  @JoeBiden  @KamalaHarris https//t.co/qWCKrYNchj,,NadiaKiran13,Mon Nov 09 07:49:33 +0000 2020,XXXX,99999.99,99999.99,negative
a retweeter !! urgent #trump @jbcadier @MichelOnfrayTv @GWGoldnadel @CharlesConsigny @TrumpWarRoom @BFMTV @BFMTV  @etienneliebig @ivanrioufol Break news !!!,,lolofrench13,Mon Nov 09 07:49:39 +0000 2020,XXXX,99999.99,99999.99, positive 
Congratulations to Kamla Harries for make history as Vice President of USA #usa #USElection2020 #USElection #KamlaHarris #kamalaharrisvicepresident #joBiden #indore_educational_institute #best_colleges_of_indore #bm_group_of_institutions  @WhiteHouse  @kamlaharris @JoeBiden https//t.co/5ca7l2mtWB,,Offcial_BMGroup,Mon Nov 09 07:49:56 +0000 2020,XXXX,99999.99,99999.99, positive 
#JohnMcCain's 2008 concession speech to #BarackObama has been viewed over 12 million times. So inspirational. A true leader realises when it is time to concede &amp; the moment is there to take care of country's unity #USElectionResults2020 #USAElections2020   https//t.co/zAKr4DH6jl https//t.co/YjNhoGmAae,,StPapagianneas,Mon Nov 09 07:50:03 +0000 2020,XXXX,99999.99,99999.99, positive 
Hope for same such analysis in India,,bitsnprabs4u,Mon Nov 09 07:50:07 +0000 2020,XXXX,99999.99,99999.99, positive 
What the US really wants... #USAelection2020 #USAvotes https//t.co/yw2rbW7G4c,,nickdarling94,Mon Nov 09 07:50:13 +0000 2020,XXXX,99999.99,99999.99, positive 
This reporter s blunt response to a Trump supporter had the world cheering. #USElection2020  https//t.co/wd7VDadzMo https//t.co/IJs4mKepqL,,ThePoke,Mon Nov 09 07:50:16 +0000 2020,XXXX,99999.99,99999.99, positive 
"As a media and journalism, I always believed in preserving history through news headlines. Here is how one of the leading newspapers and websites around the world reported on Biden winning the presidency. #BidenHarris2020 #Biden #USElection2020 https//t.co/ZK1Cgk3NFF",,kumailsoomro,Mon Nov 09 07:50:35 +0000 2020,XXXX,99999.99,99999.99, positive 
Christians fearful of Trump lost in elections #NewsMediaNest #trump #election2020 #uselections2020 #christians #conservative   https//t.co/IbHE1yCcE0 https//t.co/sBez8llxFE https//t.co/CyMcOhXbsu,,NewsMediaNest,Mon Nov 09 07:50:44 +0000 2020,XXXX,99999.99,99999.99,negative
@KimKardashian Celebrate the victory in style with End of an Error  Get your victory #tshirts from here https//t.co/9xpyWEYcNw  #JoeBidenKamalaHarris2020  #bidenharis2020 #BidenHarris2020 #BidenHarris #46thPresident #USAelection2020 #USElection2020 #BlueWave2020 #ByeByeTrump #KamalaHarrisVP https//t.co/lxLV76ACOw,,agmkart,Mon Nov 09 07:50:57 +0000 2020,XXXX,99999.99,99999.99, positive 
Anyone know how long til #bovada grades #USPresidentialElections2020 wagers?,,bb_capper,Mon Nov 09 07:51:00 +0000 2020,XXXX,99999.99,99999.99,neutral
Good morning!,,NoTricksZone,Mon Nov 09 07:51:11 +0000 2020,XXXX,99999.99,99999.99, positive 
The new era of healthy relationship is now began between the two nations UAE-USA. This is the time to congratulate USA for the new President Biden #USAelection2020    https//t.co/BZqd58Drp4,,MuneebPanda1,Mon Nov 09 07:51:12 +0000 2020,XXXX,99999.99,99999.99, positive 
Insightful.,,claitysan,Mon Nov 09 07:51:13 +0000 2020,XXXX,99999.99,99999.99,neutral
US terrorists must be banned  #FreeAssange @JoeBiden  @KamalaHarris  #USElection2020 https//t.co/aqaKnpX4j2,,NadiaKiran13,Mon Nov 09 07:51:15 +0000 2020,XXXX,99999.99,99999.99,negative
Melania to divorce Donald Trump soon?  #USElection2020 #PresidentialElection #JoeBiden #DemocraticParty #DonaldTrump #MelaniaTrump #Divorce #FirstLady   Read More https//t.co/STUDWCGiK0,,thandoratimes,Mon Nov 09 07:51:22 +0000 2020,XXXX,99999.99,99999.99,neutral
See how person go waste him time  # ,,sadiqdankabira,Mon Nov 09 07:51:31 +0000 2020,XXXX,99999.99,99999.99,negative
"Normally the one with fewer votes has the critical faculties to realise when he's lost, and concedes in front of the media himself. #TrumpMeltdown #USElectionResults2020",,AnOGabhannOg,Mon Nov 09 07:51:32 +0000 2020,XXXX,99999.99,99999.99,negative
The Ex United States of America are very much like a wife subjected to 4 years of domestic violence. She will sleep way better once #Trump is gone for good #auspol #USElection2020 #BidenHarris2020 https//t.co/eQGuuXOlsI,,IrrigationJims,Mon Nov 09 07:51:33 +0000 2020,XXXX,99999.99,99999.99, positive 
I wonder how long it will be until USA gets its first atheist president. #USPolitics #USElection #USElection2020 #Atheist #religion,,vertigrator,Mon Nov 09 07:51:37 +0000 2020,XXXX,99999.99,99999.99,neutral
ARE YOU READY TO WIN WITH US AGAIN... KINDLY CHAT ME UP NOW TO BOOK YOUR SLOT TODAY!!!  TO BOOK YOUR SLOT NOW... USE THE LINKS BELOW    #Nengi #USElection2020 #quieneslamascara #MondayMotivation #mondaythoughts #MilanVerona #MCILIV #HappyBirthdayLaycon #forex https//t.co/GZp2KDQbno,,kevinfixed0227,Mon Nov 09 07:51:46 +0000 2020,XXXX,99999.99,99999.99, positive 
Melania want trump to quit gracefully #MelaniaTrump #USElectionResults2020 #BidenHarris2020 #Biden #TrumpMeltdown  https//t.co/klHjnzH4Md,,baaythak,Mon Nov 09 07:51:55 +0000 2020,XXXX,99999.99,99999.99, positive 
Three #climate policy developments you can expect from the Biden presidency  Greater international engagement.  #COVID19 recovery investment to build a low-carbon economy.  A patchwork of federal and state action.  Read https//t.co/m1PiB5kPL5 by @SEI_Erickson #USElection2020,,SEIclimate,Mon Nov 09 07:52:00 +0000 2020,XXXX,99999.99,99999.99, positive 
New Elected US President Joe Biden vows to repeal 'Muslim ban' imposed by Trump admin  | Roze News #USElectionResults2020 #JoeBiden #Muslims @JoeBiden https//t.co/wQuvGIly2y,,rozenewspk,Mon Nov 09 07:52:01 +0000 2020,XXXX,99999.99,99999.99,negative
By hook or crook ?,,pottikada,Mon Nov 09 07:52:02 +0000 2020,XXXX,99999.99,99999.99,neutral
Wow this pic says a lot!!! #USElection2020 #BidenHarris2020 #Harris #WomenInPolitics https//t.co/7ZaLbQe26p,,RueChidoori,Mon Nov 09 07:52:27 +0000 2020,XXXX,99999.99,99999.99, positive 
Most important data point on #USElection2020 #USElection,,vjain22,Mon Nov 09 07:52:28 +0000 2020,XXXX,99999.99,99999.99, positive 
Sky Lies. Biden made saint just like Croatian war criminal.,,William78125294,Mon Nov 09 07:52:28 +0000 2020,XXXX,99999.99,99999.99,negative
Palestine and Iran want to work with the new US president https//t.co/QdEE0hYUpf   #Iran  #Israel  #MiddleEast  #East #Palestine  #USPresidentialElections2020  #PresidentElectJoe  #Joe #Biden  #USA,,ieconomyglobal,Mon Nov 09 07:52:29 +0000 2020,XXXX,99999.99,99999.99, positive 
@JackPosobiec England at Buckingham Palace... The Queen loves @realDonaldTrump   #USA #USAElection2020,,democracy_sim,Mon Nov 09 07:52:40 +0000 2020,XXXX,99999.99,99999.99, positive 
Need further proof that #USElections2020 was Influenced by Chinese Propoganda....?,,diwakaran_a,Mon Nov 09 07:52:50 +0000 2020,XXXX,99999.99,99999.99,neutral
Just when we thought the counting was done and dusted -- a #recount in #Georgia!   Because this is 2020 and none of us were ready for this year. Oi aue.   #USElections2020     https//t.co/A9DHx0BdBE via @BreitbartNews,,TMataafaTufele,Mon Nov 09 07:53:06 +0000 2020,XXXX,99999.99,99999.99, positive 
Great article on the stolen #USElection2020.   @realDonaldTrump @TeamTrump @EricTrump @FLOTUS #donaldtrump @LeaveEUOfficial @andywigmore @Nigel_Farage,,BrexitWatch007,Mon Nov 09 07:53:26 +0000 2020,XXXX,99999.99,99999.99, positive 
The OUT House,,Izmeina666,Mon Nov 09 07:53:35 +0000 2020,XXXX,99999.99,99999.99,neutral
"#BernieSanders sought the abolishment of the Electoral College, stating that the former vice president will win the popular vote by over four million votes. Follow #USElection2020 LIVE Updates https//t.co/K5QCNnZJ2A https//t.co/uKZrjm5qtJ",,firstpost,Mon Nov 09 07:53:37 +0000 2020,XXXX,99999.99,99999.99, positive 
@nicole_carroll @USATODAY Celebrate the victory in style with End of an Error  Get your victory #tshirts from here https//t.co/9xpyWEYcNw  #JoeBidenKamalaHarris2020  #bidenharis2020 #BidenHarris2020 #BidenHarris #46thPresident #USAelection2020 #USElection2020 #BlueWave2020 #ByeByeTrump #KamalaHarrisVP https//t.co/RMIfLH7UoD,,agmkart,Mon Nov 09 07:54:08 +0000 2020,XXXX,99999.99,99999.99, positive 
Celebrating her is as hollow ase celebrating sundar Pichai or other Indian ceos we seem to be so proud of they don't really care about India   we go too far to pamper ourselves,,orderofezio,Mon Nov 09 07:54:08 +0000 2020,XXXX,99999.99,99999.99, positive 
This is genuinely horror-movie-level terrifying laughter. #USElection2020,,Beltrew,Mon Nov 09 07:54:10 +0000 2020,XXXX,99999.99,99999.99,negative
"@SkyNews He's a fine one to talk when Bush didn't concede, and eventually won the Presidency from Gore in 2000 via the Supreme Court  If this s the other way around, all you #MSM would be supporting a Biden court challenge #USElection2020",,Warren_2013R1,Mon Nov 09 07:54:40 +0000 2020,XXXX,99999.99,99999.99, positive 
@USATODAY Celebrate the victory in style with End of an Error  Get your victory #tshirts from here https//t.co/9xpyWEYcNw  #JoeBidenKamalaHarris2020  #bidenharis2020 #BidenHarris2020 #BidenHarris #46thPresident #USAelection2020 #USElection2020 #BlueWave2020 #ByeByeTrump #KamalaHarrisVP https//t.co/VkOThsdPe6,,agmkart,Mon Nov 09 07:54:44 +0000 2020,XXXX,99999.99,99999.99, positive 
#USElection2020| President-elect Joe Biden will announce his Covid-19 and economic recovery plans tomorrow in a briefing.   Follow LIVE UPDATES here  https//t.co/AGuVIWZppq,,IndianExpress,Mon Nov 09 07:55:04 +0000 2020,XXXX,99999.99,99999.99,neutral
This Facebook post.. from four years ago today.. #USElection2020  #BidenHarris2020 https//t.co/H8WhkIfHMh,,nnenna,Mon Nov 09 07:55:17 +0000 2020,XXXX,99999.99,99999.99,neutral
"#USElection2020. Time to focus on sadly unfinished &amp; ridiculed topics that are of great importance in the US, but also have a massive global impact. #BringUSABackIn  With a strong global voice &amp; the will to #actnow, we can create a world worth living in #ForOurClimate https//t.co/wroLXbNjpE",,VAUDE_sport,Mon Nov 09 07:55:19 +0000 2020,XXXX,99999.99,99999.99, positive 
"Top story @ibnezra 'Biden s acceptance speech in front of a Chase logo pretty much says everything you need to know about the next four years. #USElectionResults2020 ' https//t.co/1s8fhLL2VK, see more https//t.co/Nt8LQ4gYYH",,7W1773R570RM,Mon Nov 09 07:55:30 +0000 2020,XXXX,99999.99,99999.99, positive 
Is she really going to leave him    #USElectionResults2020 https//t.co/YMpxU2QZEy,,SyedaSays__,Mon Nov 09 07:55:32 +0000 2020,XXXX,99999.99,99999.99,negative
"@JoeBiden The Bible also says ""Thou shalt not bear false witness...#USElection2020",,chris60turner,Mon Nov 09 07:55:49 +0000 2020,XXXX,99999.99,99999.99,neutral
So glad to see a woman elected as Vice-President of one of the world s most powerful countries. Hope this is a beginning of a new era. #USElection2020 #kamalaharris Image Source- Julia-Louis Dreyfus #JoeBidenKamalaHarris2020 #BidenHarris https//t.co/JP4SYNjLXP,,GauravvOMG,Mon Nov 09 07:55:52 +0000 2020,XXXX,99999.99,99999.99, positive 
The best revealer of the thought of a man is 1. The word of God 2. The nipples of a woman. Which one will you allow to show the intent of your heart today. @Gidi_Traffic #EndSARS #USElectionResults2020,,TangoCa24761142,Mon Nov 09 07:55:55 +0000 2020,XXXX,99999.99,99999.99, positive 
It ain t over till the #SCOTUS says so... good luck with that @JoeBiden    #ChinaJoe #USElection2020,,BidenPeace,Mon Nov 09 07:56:04 +0000 2020,XXXX,99999.99,99999.99, positive 
Ha! Cheers @ThePoke,,TheBluestStar,Mon Nov 09 07:56:18 +0000 2020,XXXX,99999.99,99999.99, positive 
So glad to see a woman elected as Vice-President of one of the world s most powerful countries. Hope this is a beginning of a new era. #USElection2020 #kamalaharris Image Source- Julia-Louis Dreyfus #JoeBidenKamalaHarris2020 #BidenHarris https//t.co/p5XqEMd05b,,NishuAshokYadav,Mon Nov 09 07:56:20 +0000 2020,XXXX,99999.99,99999.99, positive 
Trump has refused to commit to a peaceful transfer of power in light of Saturdays results.  Do you think he will concede defeat soon? #Trump #Biden #USElectionResults2020,,Alphawealthcork,Mon Nov 09 07:56:31 +0000 2020,XXXX,99999.99,99999.99, positive 
@nypost Three cursed terrorists who are responsible for millions of killings in Middle East and Afghanistan #USElection2020  @JoeBiden  @KamalaHarris https//t.co/yGcPKTq5hG,,NadiaKiran13,Mon Nov 09 07:56:35 +0000 2020,XXXX,99999.99,99999.99,negative
Eloquently said. #USPolitics #USElection2020 #TrumpTantrum,,vertigrator,Mon Nov 09 07:56:35 +0000 2020,XXXX,99999.99,99999.99,neutral
"So, Trumpists, how can you accept unrigged Senate election results but think the Presidential votes were rigged when they re on the same sheet of paper? Surely if they were rigging, the Dems would have rigged those too? Take a look at yourselves and grow up #USElection2020",,DeanMaisey,Mon Nov 09 07:56:36 +0000 2020,XXXX,99999.99,99999.99,negative
Too many useless people in this #world doing menial jobs and using resources. #economy #PopulationControl. #USElection2020,,Vesuvius1777,Mon Nov 09 07:56:37 +0000 2020,XXXX,99999.99,99999.99,negative
So glad to see a woman elected as Vice-President of one of the world s most powerful countries. Hope this is a beginning of a new era. #USElection2020 #kamalaharris Image Source- Julia-Louis Dreyfus #JoeBidenKamalaHarris2020 #BidenHarris https//t.co/qzBqRA89zV,,YadavAshokD,Mon Nov 09 07:56:39 +0000 2020,XXXX,99999.99,99999.99, positive 
"Get Modi off the chair, I too wanna celebrate like this   #USElectionResults2020  #USPresidentialElections2020  #JoeBidenKamalaHarris2020",,villa0748,Mon Nov 09 07:56:58 +0000 2020,XXXX,99999.99,99999.99, positive 
So is chlorinated chicken okay now?  Asking for a friend...  #USElection #USElection2020,,BreffniHugh,Mon Nov 09 07:56:59 +0000 2020,XXXX,99999.99,99999.99, positive 
Subtle diatribe?! Us?! Nooooo. ,,SpongeColaPH,Mon Nov 09 07:57:11 +0000 2020,XXXX,99999.99,99999.99,neutral
@DonaldJTrumpJr You couldn t declassify a cat! #stopthesteal #USElection2020 #DeclassifyEverything #BidenHarris2020,,climatastrophe,Mon Nov 09 07:57:35 +0000 2020,XXXX,99999.99,99999.99,neutral
@JoeBiden Celebrate the victory in style with End of an Error  Get your victory #tshirts from here https//t.co/9xpyWEYcNw  #JoeBidenKamalaHarris2020  #bidenharis2020 #BidenHarris2020 #BidenHarris #46thPresident #USAelection2020 #USElection2020 #BlueWave2020 #ByeByeTrump #KamalaHarrisVP https//t.co/k5mLxQpBip,,agmkart,Mon Nov 09 07:57:41 +0000 2020,XXXX,99999.99,99999.99, positive 
You re the choosen one @JoeBiden @KamalaHarris #USElectionResults2020 Congratulations.,,Nikhil_Latpate,Mon Nov 09 07:57:47 +0000 2020,WA,99999.99,99999.99, positive 
8 December is the deadline for resolving election disputes at the state level. All state recounts and court contests over presidential election results are to be completed by this date. #USElectionResults2020,,getprdone,Mon Nov 09 07:57:51 +0000 2020,XXXX,99999.99,99999.99, positive 
"In her nomination acceptance speech earlier this year, @KamalaHarris had mentioned her aunts or chithis, as they are referred to in Tamil  #USElectionResults2020 #VicePresidentElectHarris   Find out more https//t.co/JSTyfzUFx4 ",,Xpress_edex,Mon Nov 09 07:57:51 +0000 2020,XXXX,99999.99,99999.99, positive 
I love you this,,Aramideoflagos,Mon Nov 09 07:57:58 +0000 2020,XXXX,99999.99,99999.99, positive 
"I m always a couple of days behind on Twitter. When someone said can you sum up the #USElection2020 with a sketch, I replied I usually don t draw politics but this seemed too important. In fairness changing just one letter changes the whole of history @DempseyTwo @JoeBiden https//t.co/iM2NgO8sHo",,pdinfocus,Mon Nov 09 07:58:32 +0000 2020,XXXX,99999.99,99999.99, positive 
@JoeBiden Celebrate the victory in style with End of an Error  Get your victory #tshirts from here https//t.co/9xpyWEYcNw  #JoeBidenKamalaHarris2020  #bidenharis2020 #BidenHarris2020 #BidenHarris #46thPresident #USAelection2020 #USElection2020 #BlueWave2020 #ByeByeTrump #KamalaHarrisVP https//t.co/LZywB06Zpm,,agmkart,Mon Nov 09 07:58:41 +0000 2020,XXXX,99999.99,99999.99, positive 
I usually loathe Piers Morgan with a passion! This piece was unbelievable. PLEASE read it. All of it.  PIERS MORGAN The cartoon that helped Joe #Biden survive two tragedies https//t.co/KJOL7Hiu6d via @MailOnline  #PresidentElectJoe #BidenHarris #POTUS46 #JoeBiden #VPElectKamala,,zebbidi975,Mon Nov 09 07:58:51 +0000 2020,XXXX,99999.99,99999.99, positive 
SWAMP this phone line calling them Snowflakes! #BidenHarris2020 #CountryOverParty #USPS #USElection2020,,PostTrumpWorld,Mon Nov 09 07:58:53 +0000 2020,XXXX,99999.99,99999.99,neutral
Drink enough #TrumpWhine and nothing will matter! #TrumpOut #SourGrapes #Election2020 #CountAllTheVotes #CountEveryVote #USAelection2020 #USA #WhineLovers,,trump_whine,Mon Nov 09 07:59:10 +0000 2020,XXXX,99999.99,99999.99,neutral
"Clergyman, Kenneth Copeland, laughs off news report that Joe Biden is the 46th President of the US . . . #donaldtrump #trumptower #trump #Joebiden #USElections2020 #USPresidency #USelections #ElectionDay https//t.co/cmyyWz6m7K",,1stnewsng,Mon Nov 09 07:59:13 +0000 2020,XXXX,99999.99,99999.99, positive 
Third Term of the Obama Presidency https//t.co/2tIIICeXrD #POTUS44 #POTUS46,,poseyalaska,Mon Nov 09 07:59:19 +0000 2020,XXXX,99999.99,99999.99,neutral
Just a Reminder                        Ramnath Kovind is president of India. #USElectionResults2020,,KartikR90675091,Mon Nov 09 07:59:19 +0000 2020,XXXX,99999.99,99999.99,neutral
They re both terrorists,,911Coochie2Fat,Mon Nov 09 07:59:24 +0000 2020,XXXX,99999.99,99999.99,negative
#USElection2020  fraud is unravelling   #auspol #LNP #ALP #abc730 #abcnews24 #skynews #9nine #7NEWS #springst #nswpol #qldpol,,Jamooboogaloo,Mon Nov 09 07:59:29 +0000 2020,XXXX,99999.99,99999.99,negative
"The @JoeBiden administration will support family-based #immigration and preserve family unification as a core principle of the US' immigration system, which includes reducing the family visa backlog  #USElectionResults2020 #PresidentBiden   Read https//t.co/sUyMpbJFFZ ",,Xpress_edex,Mon Nov 09 07:59:37 +0000 2020,XXXX,99999.99,99999.99, positive 
This bullshit has reached LinkedIn now  ,,kriticalvodka,Mon Nov 09 07:59:45 +0000 2020,XXXX,99999.99,99999.99,negative
What nice balanced reporting,,ognittis37,Mon Nov 09 07:59:50 +0000 2020,XXXX,99999.99,99999.99, positive 
"Think about it.... if @realDonaldTrump continues to request state recounts &amp; pursue litigation through the courts, he s only doubling our enjoyment by allowing us all to watch him lose to @JoeBiden twice! #USElection2020",,timcorr,Mon Nov 09 07:59:57 +0000 2020,XXXX,99999.99,99999.99,neutral
"Joe Biden wins the #USElectionResults2020, but he has a mountain to climb. The #TradeWar with #China is unlikely to go anywhere   #JoeBidenKamalaHarris2020 #trade #economy   https//t.co/izivK71bEO https//t.co/Vh154m5Gaw",,CoriTradeTech,Mon Nov 09 08:00:00 +0000 2020,XXXX,99999.99,99999.99, positive 
"Trump Could Target China Before Leaving White House to Create Trouble for Biden, Say Experts  https//t.co/TgvIqE2Yuh  #Election2020 #USElections2020 #TrumpvsBiden #PresidentialElection  #DonaldTrump #JoeBiden #China",,YahooIndia,Mon Nov 09 08:00:01 +0000 2020,XXXX,99999.99,99999.99,negative
"#USElection2020 | ""Some commentators are going to have a problem managing without being able to express moral outrage on a daily basis,"" writes Terry Prone   https//t.co/ntm5RiVqBl",,irishexaminer,Mon Nov 09 08:00:03 +0000 2020,XXXX,99999.99,99999.99,negative
Biden adviser says White House has not reached out to president-elect https//t.co/VtiwD9jqQq #USElection2020,,wevoycenews,Mon Nov 09 08:00:19 +0000 2020,XXXX,99999.99,99999.99,negative
This is the reality of US fake wars on terror   #USElection2020 #USAElections2020  @JoeBiden,,NadiaKiran13,Mon Nov 09 08:00:22 +0000 2020,XXXX,99999.99,99999.99,negative
He s a good man. A feeling man.,,JournoScribbler,Mon Nov 09 08:00:34 +0000 2020,XXXX,99999.99,99999.99, positive 
we need more female war criminals!,,westernunion2k,Mon Nov 09 08:00:44 +0000 2020,XXXX,99999.99,99999.99,negative
In 2016 +3 Mn Americans who voted for Hilary over ur dad didn t indulge in any such activities when a loser of popular votes assigned as POTUS. #USElectionResults2020  #USAElections2020,,RRagu27,Mon Nov 09 08:01:03 +0000 2020,XXXX,99999.99,99999.99,negative
"#USElection2020 Joe Biden Wins election after compilation of electoral process. Legislate its Govt in Jan 2021. What we expect from Joe Biden the newly elected President of #America. Further the Policies of President &amp; team have lots of the question in Asian &amp; Pacific country,s",,Redgold5,Mon Nov 09 08:01:09 +0000 2020,XXXX,99999.99,99999.99, positive 
"It is a fact kenyans think #USPolitics is like the kenyan one ....they are already celebrating @JoeBiden after media houses announced him as the winner .media houses dont announce winners ,its not a PR service its an election. #USElectionResults2020",,Kip_Derrick,Mon Nov 09 08:01:09 +0000 2020,XXXX,99999.99,99999.99, positive 
#DonaldTrump is the true winner not that fake cheating #JoeBiden -   #USElection2020 #USElectionResults2020,,jimmy_1975,Mon Nov 09 08:01:09 +0000 2020,XXXX,99999.99,99999.99, positive 
Congradulations your excellencies  @JoeBiden  and  @KamalaHarris  for your  resounding victory   in  the  recent #USElectionResults2020  @usembassyharare.,,SavanhuSydney,Mon Nov 09 08:01:20 +0000 2020,XXXX,99999.99,99999.99, positive 
Indian president &amp; American prime minister can exchange their roles and I guarantee no-one will notice or care about it. #TrumpOut #USElectionResults2020,,chaskebaazi,Mon Nov 09 08:01:29 +0000 2020,XXXX,99999.99,99999.99, positive 
This.   #BidenHarris2020  #46thPresident  #POTUS46,,anthony_carroll,Mon Nov 09 08:01:41 +0000 2020,XXXX,99999.99,99999.99,neutral
@BarristersHorse Surpassed yourself in explaining just what's going on @BarristersHorse Thanks  #thehammerandscorecard  #USElectionResults2020  #censorship  #propagandalive  #propaganda #GreatReset,,Loreign83,Mon Nov 09 08:01:42 +0000 2020,XXXX,99999.99,99999.99, positive 
@usembassyharare @cdc @CDCGlobal How about congratulating @JoeBiden for the #USPresidentialElections2020 victory? https//t.co/KuPd4qc9TR,,GambizaEdridge,Mon Nov 09 08:01:46 +0000 2020,XXXX,99999.99,99999.99,neutral
If you believe that you believe anything What with that swing,,maurtool44,Mon Nov 09 08:02:09 +0000 2020,XXXX,99999.99,99999.99,neutral
Thank you!,,CCMorgan6,Mon Nov 09 08:02:10 +0000 2020,XXXX,99999.99,99999.99, positive 
"Have to hand it to the @realDonaldTrump administration - trying to brazen out a mistake, by pretending that you really really wanted to book a tool shed for a big speech after a monumental election, rather than a luxurious hotel, is very impressive   #USElections2020",,Neuro_Matt,Mon Nov 09 08:02:12 +0000 2020,XXXX,99999.99,99999.99, positive 
Ha ha. He was probably thinking of a swastika.,,fourfoot,Mon Nov 09 08:02:22 +0000 2020,XXXX,99999.99,99999.99, positive 
Retweet -&gt; andrewsimonprohttps//t.co/fOafudJJYH,,DNRRTs,Mon Nov 09 08:02:34 +0000 2020,XXXX,99999.99,99999.99, positive 
For @SenTedCruz @LindseyGrahamSC @senatemajldr @NikkiHaley wake up,,MaheshDM15,Mon Nov 09 08:02:38 +0000 2020,XXXX,99999.99,99999.99,neutral
"https//t.co/78zxmfacsy  #domainname for sale  Valued by Freevaluator .com  16,483- $21,687  Buy @ https//t.co/ZYCyq73F1X Only $995  Over  15,500/$20,500 Less !  #Entrepreneur #startup #investor #Trump #Biden #Brexit #sport #brand #USElections2020 https//t.co/rXveFLCHf0",,discerningdmain,Mon Nov 09 08:02:44 +0000 2020,XXXX,99999.99,99999.99, positive 
#JoeBiden s #climate plan could be the 'tipping point' for climate action  #USAelection2020 #ParisAgreement #ClimateChange #Environment #ClimateActionNow #ClimateAction #ClimateCrisis #ClimateEmergency #ClimatePledge #ClimateChangeIsReal #ClimateActionNow  https//t.co/3hnIQaLmd0,,Change4Climat,Mon Nov 09 08:03:16 +0000 2020,XXXX,99999.99,99999.99,neutral
I really don t like Trump either. But I saw that and this is not normal too... #Trump #Biden #USElection2020,,cinnabun_hun,Mon Nov 09 08:03:40 +0000 2020,XXXX,99999.99,99999.99, positive 
A record number of 134 women have been elected as Congress Members in US Elections 2020. That is 25% of the total members.  #women #USElection2020,,bashar_e_momin,Mon Nov 09 08:04:15 +0000 2020,XXXX,99999.99,99999.99, positive 
"An excellent screenshot on how matters stand in the US. As many are aware, the Bush/Gore result was flipped in Dec 2000, after MSM and Gore claimed it. The sunset date on this is Dec 14, but I expect Trump to make a pivotal move on Nov 16.",,SookyBlessingtn,Mon Nov 09 08:04:15 +0000 2020,XXXX,99999.99,99999.99, positive 
I think it's important to listen to what God says and what God wants because God still speaks.  #uselection2020 #donaldtrump2020 https//t.co/nYHLoh7YD6,,testimonyjaga,Mon Nov 09 08:04:20 +0000 2020,XXXX,99999.99,99999.99, positive 
"The American society has been battered by the bitterly contested #USElections. The #USElectionResults2020 has profound implications for #USA &amp; the world, especially for India #BidenHarris #DonaldTrump #Modi  https//t.co/UFoy1CX5Kt",,twitmenon,Mon Nov 09 08:04:36 +0000 2020,XXXX,99999.99,99999.99,negative
The Poke (@ThePoke) Tweeted Laurence Fox tried to change his hat to  Trump 2024  and failed miserably. #USElection2020  https//t.co/NzqCtdskut https//t.co/zmWNCJNYhk https//t.co/klZwaPCBBZ,,CSamson19162112,Mon Nov 09 08:04:43 +0000 2020,XXXX,99999.99,99999.99,negative
"https//t.co/ZI7DvyxVDl  #domainname for sale Only $995 !  hybrid .co SOLD for $12,000  hybrid .com SOLD for $190,000  SUV .com SOLD for $210,000  #Entrepreneur #investor #startup #Trump #Brexit  #Biden #USElection2020 https//t.co/oCosXrjdI0",,discerningdmain,Mon Nov 09 08:04:46 +0000 2020,XXXX,99999.99,99999.99,neutral
"He'll certainly be the most incoherent.  Oh, and who's Gerry Hat-trick?    #Biden #USElection2020 #Election2020 #Elections2020 #auspol",,YaleStephens,Mon Nov 09 08:04:52 +0000 2020,XXXX,99999.99,99999.99, positive 
"what #trump should do now (thread)  first, i know most euros only comment on the #USAelection2020 from a europcentric POV - wich is understandable, but useless. i try to put on my us-glasses for this.",,6cks_,Mon Nov 09 08:05:13 +0000 2020,XXXX,99999.99,99999.99,negative
It's getting ugly. https//t.co/DAHCSq3uno #USElection2020 #ElectionDay,,muehlenfeld,Mon Nov 09 08:05:20 +0000 2020,XXXX,99999.99,99999.99,negative
 He s lost based on the way the votes have been counted so far...  #GordonBrown just said this on @GMB said a few seconds ago... @piersmorgan Are you really letting this go Piers ? #USElectionResults2020,,LoveNegan,Mon Nov 09 08:05:32 +0000 2020,XXXX,99999.99,99999.99,negative
I also find farce incredibly amusing,,nicolaskirby,Mon Nov 09 08:05:32 +0000 2020,XXXX,99999.99,99999.99,neutral
History live Alison if only time stood still,,adriantowey,Mon Nov 09 08:05:39 +0000 2020,XXXX,99999.99,99999.99,neutral
