tweetText,hashtags,user,date,state,latitude,longitude,sentiment
"@LouDobbs @jsolomonReports #Zuckerberg needs to go to jail, if this is proven in court, and a failure to do this will confirm what the greater public are now starting to believe  These oligarchs are above our laws, and they rule our societies like in     #USElection2020 #USElectionResults2020 #CCP",,LiuBaoBei1,Fri Nov 13 10:36:57 +0000 2020,XXXX,99999.99,99999.99, positive 
"Trump tweeted that he is a ""Golden Goose"" but in reality he is a ""Lame Duck""! I mean no offence to ducks and geese. #USElection2020 #YoureFiredTrump #ConcedeNowTrump #BidenTransition #BidenHarris2020 https//t.co/9XFhA3Nt1g",,CelebrateAwe,Fri Nov 13 10:37:02 +0000 2020,XXXX,99999.99,99999.99,negative
"A coalition of federal &amp; state officials said they have no evidence that votes were compromised or altered, trumpeted the Nov 3 election as the most secure in American history.  #USElections2020 #DonaldTrump #JoeBiden  https//t.co/IOVEYD8q9x",,moneycontrolcom,Fri Nov 13 10:37:45 +0000 2020,XXXX,99999.99,99999.99, positive 
Thank you @HerschelWalker We the people are patient and we know that @realDonaldTrump is our #potus46,,dwyer_barbara,Fri Nov 13 10:38:10 +0000 2020,XXXX,99999.99,99999.99, positive 
Most Germans think their country's relations with the US will improve during @JoeBiden's presidency.  #USElections2020  https//t.co/U0Aut3Uje1,,dw_politics,Fri Nov 13 10:39:00 +0000 2020,XXXX,99999.99,99999.99, positive 
"""ALL MEDIA OUTLETS ARE CONFIRMING""   THATS HOW @bet365 confirm an election.   WHAT THE TELL A VISION TELLS THEM  Remember Jimmy Saville was on the TV?   TV and MEDIA are nit above LAW and ORDER  RESOLVE THE BETS   #BET365SCAM #Bet365Gate #USElectionResults",,SunnyMoneyTips,Fri Nov 13 10:39:07 +0000 2020,XXXX,99999.99,99999.99, positive 
@NicolaSturgeon who cannot accept the democratic votes of the the Scots in 2014 and brexit in 2016 https//t.co/Hbo4RULmZ3,,spotrsole,Fri Nov 13 10:39:29 +0000 2020,XXXX,99999.99,99999.99,negative
China made joe Biden a winner @realDonaldTrump,,Findings2020,Fri Nov 13 10:40:25 +0000 2020,XXXX,99999.99,99999.99, positive 
"https//t.co/YobNf5L7ra  $4995 - $995 Ends this weekend  The .com is listed for minimum offer of $63,236  california .com SOLD for $3,000,000  bajacalifornia .com SOLD for $95,500  #LosAngeles #California #USA #Trump #Biden #USElection2020 #investor #Brexit #Entrepreneur https//t.co/R2nXxYcdtA",,discerningdmain,Fri Nov 13 10:43:14 +0000 2020,XXXX,99999.99,99999.99,neutral
House for rent Gisozi near main road at 300k https//t.co/zMeYAUMZ75 #UbuntuSymposium #RWOT #VisitRwanda #Tuzatsinda #madeinRwanda #NtabeAriNjye #Africa #madeinrwanda #NBAFinals #IshazaThursday #COVID19 #USElection2020 #HamweFest2020  #JOEBIDEN2020 #Trump #Amavubi,,UnicentreRwanda,Fri Nov 13 10:43:30 +0000 2020,XXXX,99999.99,99999.99,neutral
BROKEN! NEEWZ!Kiwis Have Demanded A Recount In Dunedin!  ,,Anthony51377778,Fri Nov 13 10:43:40 +0000 2020,XXXX,99999.99,99999.99,negative
Subscribers already have an email with my latest thoughts/trading ideas across various pairs along with the latest institutional order boards/#options amid the #USElection2020 fallout.Mail mike@mspfx.co.uk for details and 1-2-1 #mentoring sessions. #forextrading  @FXCharttopper,,MikePatersonFX,Fri Nov 13 10:44:08 +0000 2020,XXXX,99999.99,99999.99,neutral
"https//t.co/78zxmfacsy 'joggin'  Premium #domainname for sale  Valued by Freevaluator .com  16,483- $21,728  Buy @ https//t.co/ZYCyq73F1X  Reduced $2495 - $995 Ends this weekend  #Entrepreneur #startup #investor #Trump #Biden #Brexit #sport #brand #USElections2020 #Marketing https//t.co/PiCCdi8grL",,discerningdmain,Fri Nov 13 10:44:45 +0000 2020,XXXX,99999.99,99999.99, positive 
@realDonaldTrump #Trump &amp; #FoxNews create the mess in #Amarica people of the mind must consider of this chaos before disaster strikes. Greetings to Mr. President @JoeBiden  #USA  #USAelection2020,,Arabic_4ever,Fri Nov 13 10:45:00 +0000 2020,XXXX,99999.99,99999.99,negative
"The NBC News projects that @JoeBiden will win in Arizona, despite the fact that the state hasn t voted for a Democrat for president since 1996. Will #JoeBiden stand strong as the #POTUS46 after the court cases are finished? Let us know your thoughts!",,privalgo,Fri Nov 13 10:46:03 +0000 2020,XXXX,99999.99,99999.99, positive 
"If #BidenWon with the biggest majority of all time in a Presidential Election, were all the pollsters really that wrong? Asking for a friend #USElectionResults #USElections2020 @DecisionDeskHQ",,always_vote,Fri Nov 13 10:49:04 +0000 2020,XXXX,99999.99,99999.99,neutral
"I hate being a member of the part of society whose role it is to be a zombie, mindlessly following the whims of a corrupt press and unethical, paid celebs  We need to break this spell, get politically-engaged and take back our Democracy  #USElection2020 #COVID #Lockdown2",,LiuBaoBei1,Fri Nov 13 10:49:34 +0000 2020,XXXX,99999.99,99999.99,negative
A transition with style and integrity #uspol #USElections2020 #USElections,,StephChenoweth,Fri Nov 13 10:50:10 +0000 2020,XXXX,99999.99,99999.99, positive 
[Analysis] #USelection2020 Election results suggest that 2020 accelerated a long-running trend. American politics is even more split along urban-rural lines than it was four years ago | The Economist https//t.co/xcITNS439g,,PubAffairsEU,Fri Nov 13 10:50:13 +0000 2020,XXXX,99999.99,99999.99,neutral
#USElection2020 #JoeBiden wins #Arizona https//t.co/ed9ioLTQgQ https//t.co/6cGukqa4Kc,,Palinurofan,Fri Nov 13 10:52:17 +0000 2020,XXXX,99999.99,99999.99, positive 
US Election Effect on US-Saudi Relations.  Content - @nitya_datta  Design - @ridhi_khattar   #USA#uselectoralvote  #uselection2020#uspolitics  #uselectoralmap#uselectoralcollege  #US-Saudirelations#Relevance https//t.co/5oobRj6OfE,,team_relevance,Fri Nov 13 10:54:00 +0000 2020,XXXX,99999.99,99999.99,neutral
#USelections2020 #Europe s #Biden-deniers suggest #Trump s political legacy can live on. Prominent rightwingers have held back from congratulating the Democrat president-elect | Financial Times https//t.co/CRo1ECvXDi,,PubAffairsEU,Fri Nov 13 10:54:20 +0000 2020,XXXX,99999.99,99999.99, positive 
"I think the ongoing #Pentagon shakeup reflects that #Trump fears the #USArmy would ""oblige"" him to leave the White House more than that he is planning a military action somwhere.  #USElectionResults #bidenharis2020 #JamesMattis https//t.co/rSucGSJNTL",,MouradTeyeb,Fri Nov 13 10:55:12 +0000 2020,XXXX,99999.99,99999.99,negative
@mystormee Good morning Kay.   Great advice on #WorldKindnessDay  Going to celebrate my birthday today knowing that President Trump will be #POTUS46             ,,TruePatriotUSA,Fri Nov 13 10:55:21 +0000 2020,XXXX,99999.99,99999.99, positive 
Most Germans think their country's relations with the US will improve during @JoeBiden's presidency.  #USElections2020  https//t.co/ywDqojMSWU,,Richard08035466,Fri Nov 13 10:55:43 +0000 2020,XXXX,99999.99,99999.99, positive 
Finally.. friends forever. #USPresidentialElections2020 #HunterBidenEmails,,sameer17cs,Fri Nov 13 10:55:52 +0000 2020,XXXX,99999.99,99999.99, positive 
Hot topic Political Betting!  https//t.co/GMj1uOrgj5 Director or Sportsbook and Head of Trading joined BitEdge. #funfastandfair #politics #betting #sportsbetting #USPresidentialElections2020   https//t.co/RlTafrPnss,,Coingamingio,Fri Nov 13 10:57:41 +0000 2020,XXXX,99999.99,99999.99,neutral
"@JaneCaro To be honest Jane I'm enjoying watching @realDonaldTrump and @GOP make fools of themselves.  Even their own governors know they are lying   I'm not sure what their end game is, maybe vacum up donations to pay their debts? Either way they are just sad sad losers. #USElection2020",,The_Rocketeer__,Fri Nov 13 10:57:47 +0000 2020,XXXX,99999.99,99999.99,negative
"Biden wins in Arizona despite Trump s surprise, Will the count be repeated? https//t.co/dCV9mc4stE via @@kwinews1   #JoeBiden  #DonaldTrump  #USElectionResults  #PresidentialElection2020  #Arizona",,kwinews1,Fri Nov 13 10:58:20 +0000 2020,XXXX,99999.99,99999.99, positive 
"Dead people don't always vote, but when they do, they vote Democrat.  #Elections2020 #USElections2020",,Joel_Agius1,Fri Nov 13 10:59:05 +0000 2020,XXXX,99999.99,99999.99,negative
@JoeBiden @DrBiden Make America(n presidents) Bearded Again #MABA #USElectionResults #PresidentElect #PresidentElectJoe https//t.co/L6CZf7uZDR,,approximate_sam,Fri Nov 13 10:59:18 +0000 2020,XXXX,99999.99,99999.99,neutral
Allow me to elaborate why I think Joe Biden will make a far better president than Donald Trump #USElection2020 https//t.co/XiJ27WlWvb,,EveWomanKenya,Fri Nov 13 11:00:00 +0000 2020,XXXX,99999.99,99999.99, positive 
Chores are so exhausting; but I struggle to be productive in a messy environment. Now I can work in peace   [after taking a nap!] #Friday13th #FetchYourBody2020 #COVID19 #ItsOkayToNotBeOkay #writingforcorpse #Writer https//t.co/Lxs3R6XjwS,,MmatlouLebogang,Fri Nov 13 11:00:09 +0000 2020,XXXX,99999.99,99999.99,negative
  Sure a vaccine is great news but what about stimulus talks??! Stocks will drop hard if politicians can t come up with a post-election deal on another round of aid spending. Are we done with the who won the presidency drama yet?         #covid_19 #uselection2020 #stimulus https//t.co/EhjGpDqLFH,,ronynehme,Fri Nov 13 11:00:27 +0000 2020,XXXX,99999.99,99999.99, positive 
"Governor Zullum to launch ""Borno's 25 year Development plan"" tomorrow. #EndSARS #ASUU #SecureNorth #USElectionResults https//t.co/7s4Z4cqThv",,Tarabanews247,Fri Nov 13 11:02:15 +0000 2020,XXXX,99999.99,99999.99,neutral
Remainers &amp; Lefties have called #Brexit Vote Leave a fraud took them 4 years and #USElectionResults yet they still hate and call men who s exposing them all Orange,,_JJ07_,Fri Nov 13 11:04:09 +0000 2020,XXXX,99999.99,99999.99,negative
I got the EV exactly right under the realistic scenario. Just interchanged  GA and NC. #Election2020,,thegaudtalks,Fri Nov 13 11:04:53 +0000 2020,XXXX,99999.99,99999.99,neutral
Just be Prime Minister please.,,priyancake,Fri Nov 13 11:06:25 +0000 2020,XXXX,99999.99,99999.99, positive 
@MSNBC @Morning_Joe    I AM SO LOOKING FORWARD TO JANUARY 2021        ...     SO. HELP. ME. GOD.      cc  FUTURE #POTUS46 @JoeBiden     cc  FUTURE #FLOTUS46 @DrBiden     cc  FUTURE #VPOTUS46 @KamalaHarris    https//t.co/85u51UYfLX,,OceanSolitudeME,Fri Nov 13 11:08:40 +0000 2020,XXXX,99999.99,99999.99, positive 
Puss has spoken ... Trump is gone  #Caturday  #USElectionResults https//t.co/YbSlUBuA9X,,blakandblack,Fri Nov 13 11:09:41 +0000 2020,XXXX,99999.99,99999.99,neutral
Rich countries are seen failing to set the example they should on ambitious #climate action EXCLUSIVE interview with for #UN climate chief  #climatecrisis #unfccc #potus46 #euets #octt @UNFCCC  https//t.co/ial0JzsX2s,,carrzee,Fri Nov 13 11:10:02 +0000 2020,XXXX,99999.99,99999.99, positive 
"#Laos, the most bomb country ever , US bombed Laos 270 Million times #US #USElectionResults   https//t.co/MqNccPMUbp",,AbdelMartiza,Fri Nov 13 11:10:22 +0000 2020,XXXX,99999.99,99999.99,negative
Pope Francis rang Joe Biden to congratulate him   #ThoughtsAndPrayers to Trump s blood pressure. #USElectionResults   https//t.co/w3hriECu7B https//t.co/MHQ3VUlBK5,,ThePoke,Fri Nov 13 11:11:13 +0000 2020,XXXX,99999.99,99999.99, positive 
Can the following betting companys give me their positions on #USElectionResults  betting.   Have you paid out on Joe Biden or are you awaiting claims of fraud from Donald Trump being settled  @paddypower  @SkyBet  @WilliamHill  @Pinnacle  @ladbrokes @BetfairExchange  @bet365 https//t.co/NKNstmFSo9,,SunnyMoneyTips,Fri Nov 13 11:12:53 +0000 2020,XXXX,99999.99,99999.99,negative
Yep! Biden won hands down! Republican In Michigan Goes From Loser To Winner After  Technical Glitch  Fixed. Officials Urge  Confidence  In System. #USElectionResults #Election2020 #Elecciones2020 https//t.co/qS2Y4vzeaB,,RealJoelGomes,Fri Nov 13 11:12:57 +0000 2020,XXXX,99999.99,99999.99, positive 
If the Democrats are so sure they won fair and square why are they trying to stop a recount? #USElectionResults,,whitestrat69,Fri Nov 13 11:13:10 +0000 2020,XXXX,99999.99,99999.99, positive 
"Victim of a massive conspiracy and fraud, still standing tall. Let s hope DJT gets the victory he deserves and America so desperately needs. #2020ElectionFraud #USElectionResults",,MadhavGolwalkar,Fri Nov 13 11:14:02 +0000 2020,XXXX,99999.99,99999.99,negative
What's your biggest concern in the United States right now? #COVID19 or #USElectionResults?,,BestEdit2,Fri Nov 13 11:14:25 +0000 2020,XXXX,99999.99,99999.99, positive 
"I'll take Biden over Trump every single time but man, I feel like America really screwed over Bernie Sanders. That man could of been the next great American president, A true leader that could helped millions of people. #USElections2020 #FeelTheBurn",,CitizenShayne,Fri Nov 13 11:15:35 +0000 2020,XXXX,99999.99,99999.99, positive 
"""Investment Outlook &amp; Implications of a Biden Presidency"" https//t.co/k2eSjgNVvm By Savvy Investor's CEO, Andrew Perrins #investmentoutlook #USelection2020 #marketoutlook #assetmanagers #emergingmarkets #inflation #assets https//t.co/mRaBtlvNgx",,savvyinv,Fri Nov 13 11:15:37 +0000 2020,XXXX,99999.99,99999.99, positive 
Progress!!,,reallyfamous2,Fri Nov 13 11:15:41 +0000 2020,XXXX,99999.99,99999.99, positive 
Fox News Admits Wrong Call on Democrat House Seat Projections  #USPresidentialElections2020  https//t.co/UqEqN18km9,,LucyZha94759559,Fri Nov 13 11:16:00 +0000 2020,XXXX,99999.99,99999.99,negative
#PioneerOpEd  The fresh binaries in the US and Bihar may achieve similar charters if they decide to continue with a similar cosmic resolve. #USElections2020  #BiharElection2020  https//t.co/ojZfnGC9j7,,TheDailyPioneer,Fri Nov 13 11:16:11 +0000 2020,XXXX,99999.99,99999.99, positive 
"Half of Trump's policies are mentioned in season 2 of 30Rock, from 2007. (Giant wall with Mexico, MAGA, and others). Has the whole world been the victim of the greatest practical joke ever? #USElections2020  #USPolitics",,basherburgess,Fri Nov 13 11:16:29 +0000 2020,XXXX,99999.99,99999.99, positive 
Well spoken Mary Ann Trump. Even his mother knew the real truth. #USElection2020  #realDonaldTrump  #DictatorTrump  #DonaldTrump  #Election2020 https//t.co/rE0KxQpjRE,,DizZzyMissLizzy,Fri Nov 13 11:17:43 +0000 2020,XXXX,99999.99,99999.99, positive 
Pennsylvania Court Rules Secretary of State Improperly Changed Deadline 2 Days Before Election Day  #USPresidentialElections2020  Please read https//t.co/txVXKtlJ8H,,LucyZha94759559,Fri Nov 13 11:18:21 +0000 2020,XXXX,99999.99,99999.99, positive 
China congratulates Joe Biden for winning US election. #USElections2020 #JoeBidenKamalaHarris2020,,rkarnan,Fri Nov 13 11:18:28 +0000 2020,XXXX,99999.99,99999.99, positive 
"@realDonaldTrump +Trump's conman move. Always the victim. Falsely claiming, if he loses, ""the election was rigged."" He said that before one ballot was cast. Rather embarrassing behavior for a grown man. #COVID #usa #USAelection2020 #TrumpTantrum #TrumpMeltdown  https//t.co/YQDaHZprBO",,CannabisNative,Fri Nov 13 11:20:09 +0000 2020,XXXX,99999.99,99999.99,negative
"@realDonaldTrump -- Trump's conman move. Always the victim. Falsely claiming, if he loses, ""the election was rigged."" He said that before one ballot was cast. Rather embarrassing behavior for a grown man. #COVID #usa #USAelection2020 #TrumpTantrum #TrumpMeltdown  https//t.co/YQDaHZprBO",,CannabisNative,Fri Nov 13 11:20:23 +0000 2020,XXXX,99999.99,99999.99,negative
His mother couldn't have said it better.  #USElection2020  #DictatorTrump  #realDonaldTrump  #DonaldTrump https//t.co/AHsSWvStZK,,DizZzyMissLizzy,Fri Nov 13 11:20:34 +0000 2020,XXXX,99999.99,99999.99, positive 
Taking place since quite some time now.  #BanDigitalElections #EVMPuppets #IllusionOfDemocracy #USElectionResults,,GateFriday,Fri Nov 13 11:21:14 +0000 2020,XXXX,99999.99,99999.99,neutral
"CNN projects #Biden has won #Arizona by 11,434 votes. The win puts him on 290 V Trump's 217. https//t.co/jzDwbDzoAB #USElectionResults https//t.co/nOXC9NFMPE",,GlasnostGone,Fri Nov 13 11:21:47 +0000 2020,XXXX,99999.99,99999.99, positive 
So you thought what happens on Twitter stays on Twitter? Have you noticed how media reporting on the #USElections2020 are sharing related tweets on their platforms?  Check #tweetingtip4 for your B2B brand   https//t.co/z3OPx81HM0  #OmniChannelMarketing #OfficiallyTWELVE,,The_eNitiaters,Fri Nov 13 11:21:54 +0000 2020,XXXX,99999.99,99999.99, positive 
Time has not diminished the importance of integrity as a leadership trait. Leaders with integrity continue to strengthen businesses.  #StartupStories #Startups #KamalaHarrisVP #KamalaHarris #VicePresidentElectHarris #USElections2020 #MotivationalQuotes #InspirationalQuotes https//t.co/bq6GMUX5vc,,stories_startup,Fri Nov 13 11:22:24 +0000 2020,XXXX,99999.99,99999.99, positive 
Who won #Election2020? Retweet for greater results!,,UWS_DWF_USA,Fri Nov 13 11:23:42 +0000 2020,XXXX,99999.99,99999.99, positive 
Well done @JoeBiden #LGBTQ #LGBTQRights #AllLivesMatters #USAelection2020 #JoeBidenKamalaHarris2020 #wequal https//t.co/xbqySbQXwv,,FrancescoPighin,Fri Nov 13 11:23:45 +0000 2020,XXXX,99999.99,99999.99, positive 
" beginning to see more billionaire money  Lou #Dobbs No FEC reporting, charity, funding candidates through poll workers John Solomon  Dominion machines used to ballot-stuff  #Elections2020 #elections #ELECTIONINTERFERENCE #ElectionMeddling #USElection #USElection2020 #FoxBusiness",,budsuri,Fri Nov 13 11:24:55 +0000 2020,XXXX,99999.99,99999.99, positive 
"Y am I not surprised! But happening too soon! I knew with Biden a new war wud come in this part of the world, this is an indication on whats to come! Irans turn is coming! IF Biden pulls frm Afghanistan (which is very unlikely now) #USElectionResults #USPresidentialElections2020",,AhmedSafder,Fri Nov 13 11:25:31 +0000 2020,XXXX,99999.99,99999.99,negative
"What s bad for Brexit is good for the country, trust me!",,AnoushEhteshami,Fri Nov 13 11:25:41 +0000 2020,XXXX,99999.99,99999.99, positive 
@darkfarces If Trump &amp; Biden can't fit into the Whitehouse together I know somebody who can!   https//t.co/6CLfJQl8wY,,SimonMWReilly,Fri Nov 13 11:25:51 +0000 2020,XXXX,99999.99,99999.99, positive 
"How much is the US election impacting your mindset?  What about BREXIT?  BoJo? Cummings? #Lockdown?  Have a read of this. Thank me later https//t.co/oNWWlxF8Qn  It ll take you about 5 minutes. Yes, you CAN spare 5 mins! Go read.  #trumpbiden #USElectionResults #Brexit #mindset",,TazThornton,Fri Nov 13 11:26:31 +0000 2020,XXXX,99999.99,99999.99, positive 
A Patriot speaks... #USAelection2020 #Trump2020 https//t.co/7vRi4xNh2P,,eugeneabels,Fri Nov 13 11:26:44 +0000 2020,XXXX,99999.99,99999.99,neutral
Wow - 290 electoral college votes for President-elect Joe Biden and only a tiny 217 for @realDonaldTrump .,,amoebatoomega,Fri Nov 13 11:27:58 +0000 2020,XXXX,99999.99,99999.99, positive 
Cuase  you stole it this election,,miffy68,Fri Nov 13 11:28:10 +0000 2020,XXXX,99999.99,99999.99,neutral
#USElection2020 #JoeBiden wins #Arizona Traditionally in Republican hands  https//t.co/ed9ioLTQgQ https//t.co/XSjdgNCZlX,,Palinurofan,Fri Nov 13 11:28:31 +0000 2020,XXXX,99999.99,99999.99, positive 
"Dear @jack   You did the right thing, the man who claims fraudulence, is in a capacity to approach the highest court with evidence.   The tweet Of Mr @va_shiva incites coup in the oldest democracy of this planet. @JoeBiden   #USElectionResults",,OMSRIDEV,Fri Nov 13 11:29:35 +0000 2020,XXXX,99999.99,99999.99,negative
Foreign Ministry spokesperson Wang Wenbin while congratulating #PresidentelectJoeBiden and #VicePresidentElectHarris said #China respects the choice of the American people.   Read more https//t.co/cya3qOv8qS  #USPresidentialElections2020 #KamalaHarris,,Opoyis,Fri Nov 13 11:30:36 +0000 2020,XXXX,99999.99,99999.99, positive 
"And it s wrap on #USElections2020, but what lessons are there for NI politicians? https//t.co/UcWKJfwTS1",,SluggerOToole,Fri Nov 13 11:31:26 +0000 2020,XXXX,99999.99,99999.99,neutral
"China on Friday congratulated US President-elect Joe Biden, who won the November 3 election that President Donald Trump has not conceded, nearly a week after the former vice president clinched enough states for the win. #USElections2020 https//t.co/Lpx66eqdL1",,SABCNews,Fri Nov 13 11:31:43 +0000 2020,XXXX,99999.99,99999.99, positive 
"@realDonaldTrump There must be a Us law that deals with malicious and vexatious allegations, which should result in you being prosecuted for all the lies and pain you have and continue to inflict #USPresidentialElections2020",,8e9a7a08e19e4a6,Fri Nov 13 11:31:45 +0000 2020,XXXX,99999.99,99999.99,negative
67 day's left until Trumps tax returns are in the hands of NY DOJ's hands #FoxNews #POTUS46 #axios #VoteThemOut #USA #GOP #AdamSchiff #MitchMcConnell #CNN #nytimes #forbestonow #LindseyGraham #gtconway3d #realDonaldTrump #WhiteHouse #Westwing #MAGA2020LandslideVictory,,curtmuth1,Fri Nov 13 11:31:49 +0000 2020,XXXX,99999.99,99999.99,neutral
"This week the webpage I visited every single day and refreshed every few hours was this beauty, which gives updated counts on swing states for #USElections2020 https//t.co/Y7RriOTMUI  #ThankYou @alex_gaynor and all the other contributors for geeky goodness",,koffs,Fri Nov 13 11:33:11 +0000 2020,XXXX,99999.99,99999.99, positive 
LOL! Money-Balancer @pradip103 also predicted a win for MGB in Bihar... and @Republic &amp; other Chamelis grandly congratulated him for predicting it right... even after NDA won... https//t.co/5XiEfPDhZl,,RMCpost,Fri Nov 13 11:33:29 +0000 2020,XXXX,99999.99,99999.99, positive 
"Hear Obama speak out about Trump's attempts to delegitimise democracy. For many reasons, we are living through the strangest of times, but hope endures that truth and justice will triumph. #bidenharis2020 #USElections2020 #TrumpCollapse  https//t.co/YEdZPbR4Y7",,SandraJBurkeOBE,Fri Nov 13 11:33:49 +0000 2020,XXXX,99999.99,99999.99, positive 
In case many folks don t know It s not the #media that finalize the #USPresidentialElections2020 but the individual #states certify the #USElectionResults ! #Biden #Trump #electionfraud #Pennsylvania #Georgia #Nevada #Arizona #Michigan #Wisconsin https//t.co/ev0XWjwM5y,,DeForestMcCoy,Fri Nov 13 11:34:06 +0000 2020,XXXX,99999.99,99999.99,neutral
LOL! Monkey-Balancer @pradip103 also predicted a win for MGB in Bihar... and @Republic &amp; other Chamelis grandly congratulated him for predicting it right... even after NDA won...  https//t.co/5XiEfPDhZl,,RMCpost,Fri Nov 13 11:34:21 +0000 2020,XXXX,99999.99,99999.99, positive 
Med oooooo  #USAElections2020 #USElections2020 #ABetterTime #FridayFeeling https//t.co/LUoEbCO8JD,,chiukwujioke,Fri Nov 13 11:34:40 +0000 2020,XXXX,99999.99,99999.99,neutral
"Dear @realDonaldTrump, According to you, you ""lost to the worst candidate in the history of politics"". In truth, @JoeBiden was a superb candidate and he will make an outstanding US President.  #USElection2020 #USPolitics",,PeterWMurphy1,Fri Nov 13 11:34:51 +0000 2020,XXXX,99999.99,99999.99, positive 
"#USPresidentialElections2020 was the  most secure in American history,  a group of top security and election officials at @nUSAHomeland wrote Thursday, despite the #WhiteHouse s ongoing lies about rampant voter fraud, reports @nvisser for @HuffPost. https//t.co/l9ROxFxQTJ",,cambskeptics,Fri Nov 13 11:39:04 +0000 2020,XXXX,99999.99,99999.99,negative
#36TweetingTips for B2B brands  #OmniChannelMarketing #eNiversity #teNacity,,BraWilly_Seyama,Fri Nov 13 11:39:33 +0000 2020,XXXX,99999.99,99999.99,neutral
Come to India remove caste based system in my country. If you really want to help Indians. #Biden  #USPresidentialElections2020  #USAElections2020 #USindian #Trump  #TrumpvsBiden,,KishoreSpeaksit,Fri Nov 13 11:40:03 +0000 2020,XXXX,99999.99,99999.99, positive 
#USElection2020 | What is GSA  ascertainment  and how does it impact Biden-Harris transition team?  https//t.co/bnMfLC4hLI https//t.co/zStKfvQMkB,,htTweets,Fri Nov 13 11:40:30 +0000 2020,XXXX,99999.99,99999.99,neutral
#pfew   As nerve wrecking as the #USElections2020 #KylieForNumberOne #DISCO,,boyishprince,Fri Nov 13 11:40:39 +0000 2020,XXXX,99999.99,99999.99,neutral
If you really believe #Biden won the #USPresidentialElections2020 congratulations you are completed blinkered by #MSM . When your kids ask why you let this travesty happen you will no doubt hide in the basement waiting to be told what the answer is.. WakeTheFuckUp  ,,MrXRP8,Fri Nov 13 11:41:42 +0000 2020,XXXX,99999.99,99999.99,negative
"There is no evidence of compromised ballots or corrupt voting systems in #USElections2020, officials said Thursday, as a top Democrat accused Republicans who refuse to accept President-elect #JoeBiden's win of ""poisoning"" democracy, reports @AFP. https//t.co/wh2cxOFQxS",,cambskeptics,Fri Nov 13 11:42:12 +0000 2020,XXXX,99999.99,99999.99,negative
Looks like Fox was right about Arizona. No shit. #USElectionResults,,carpentry4kicks,Fri Nov 13 11:43:35 +0000 2020,XXXX,99999.99,99999.99,negative
"Wow, Mr Trump is getting a bit of a thumping in the election isn t he! #USElectionResults",,MatthewTapis,Fri Nov 13 11:44:17 +0000 2020,XXXX,99999.99,99999.99, positive 
A week on...to keep thinking about the #USElections2020 &amp; #diversity #gender #sexism and what the duo Biden &amp; Kamala (can) represent.,,verapeneda,Fri Nov 13 11:44:19 +0000 2020,XXXX,99999.99,99999.99,neutral
Fuck my pussy,,Bottom_lhr,Fri Nov 13 11:44:41 +0000 2020,XXXX,99999.99,99999.99,negative
@JoeBiden if #Trump does not leave the #WhiteHouse then you may have to send in the men in white coats!!! #USAElections2020 #USPresidentialElections2020 #BidenHarris2020,,Andi_Ali,Fri Nov 13 11:44:56 +0000 2020,XXXX,99999.99,99999.99,neutral
@Forclosureheart @washingtonpost That doesn t matter. Our #1 adversary congratulated #POTUS46 before Biden s opposition party did. THAT is embarrassing.,,prouddem1917,Fri Nov 13 11:45:08 +0000 2020,XXXX,99999.99,99999.99,negative
"#Bidens wins Arizona, taking tally to 290 electoral votes, counting on in two states   @JoeBiden #JoeBiden #USElectionResults    https//t.co/hGzmugXKuc",,NewsMobileIndia,Fri Nov 13 11:45:58 +0000 2020,XXXX,99999.99,99999.99, positive 
"The officials, responsible for election security across the country, rejected claims made by President Trump and Republicans that fraud and lost ballots led to his loss to Democrat Biden in last week s election. #JoeBiden #USElection2020 #PakistanViews  https//t.co/VLG1XQTbnK",,PakViewsEnglish,Fri Nov 13 11:46:48 +0000 2020,XXXX,99999.99,99999.99,negative
"@ananavarro Now more then ever, what about Hunter s laptop? What about Joe s involvement? What about the unsubstantiated wealth? What about it?   This guy may be #POTUS46. Regardless of party, aren t we entitled to straight, factual answers? Concerning? Absolutely it is.   #Hunterbidenlaptop",,gcrobayna,Fri Nov 13 11:47:34 +0000 2020,XXXX,99999.99,99999.99, positive 
#China congratulates Joe Biden for winning #US election https//t.co/gJ6gm6OYdN via @financialtimes #USElectionResults,,davi326,Fri Nov 13 11:47:50 +0000 2020,XXXX,99999.99,99999.99, positive 
Finally. Don is McCain fried.  #Arizona #TrumpConcede #TrumpIsPathetic #Election2020  #Election2020results #USElection2020 #TrumpTantrum #Trump #DonaldTrump #USAElections2020,,BowerickReal,Fri Nov 13 11:49:18 +0000 2020,XXXX,99999.99,99999.99,neutral
"Looking at this, I can't help feel it's too much of a coincidence that last U.S. state certification (WI) deadline is 1st December; our UK lockdown goes to 2nd! Georgia county certification deadline is today which will be interesting #USElectionResults  https//t.co/PrFfvGh8aR",,NewMumOnline,Fri Nov 13 11:49:31 +0000 2020,XXXX,99999.99,99999.99, positive 
@BBCWorld Check out this interesting blog to know Why isn t the US ELECTIONS 2020 verdict the last step?       https//t.co/9zLKGsLDSE .  #USElection2020 #trump #DonaldTrump #JoeBiden #usa #Election2020  #Politics https//t.co/3MLXhlt4CQ,,DuaSahildua1,Fri Nov 13 11:49:36 +0000 2020,XXXX,99999.99,99999.99, positive 
